i,t,axis_pos,axis_vel,mapper_pos_rel,mapper_pos_abs,working_offset,encoder_estimator_pos,spi_raw,spi_errors,spi_status
30,0.6757449680007994,0.9852102398872375,0.1867915391921997,0.9851893186569214,0.9821881651878357,-0.00299072265625,0.9821697473526001,0.98211669921875,0,0
31,0.6984182680025697,0.9851348996162415,0.03552237153053284,0.9851240515708923,0.9821308255195618,-0.00299072265625,0.9821261167526245,0.98211669921875,0,0
32,0.7215059550944716,0.9851086139678955,-0.00022566319967154413,0.9806647300720215,0.9793378114700317,-0.00299072265625,0.9811283946037292,0.98211669921875,0,0
33,0.7440350709948689,0.9851086139678955,-0.00022575260663870722,0.9851086139678955,0.9821178913116455,-0.00299072265625,0.9821178913116455,0.98211669921875,0,0
34,0.766764315078035,0.9851709008216858,0.09668391942977905,0.9851535558700562,0.9821558594703674,-0.00299072265625,0.9821446537971497,0.98211669921875,0,0
35,0.789274486945942,0.9851086735725403,0.00010943412780761719,0.9851086735725403,0.9821179509162903,-0.00299072265625,0.9821179509162903,0.98211669921875,0,0
36,0.8119071018882096,0.9850934147834778,-0.002148240804672241,0.9795088768005371,0.978566586971283,-0.00299072265625,0.9807846546173096,0.982086181640625,0,0
37,0.8346470680553466,0.9850314259529114,-0.0016418397426605225,0.9850248098373413,0.9820283651351929,-0.00299072265625,0.9820253252983093,0.982025146484375,0,0
38,0.8572299620136619,0.9849087595939636,-0.008935959078371525,0.9848970770835876,0.9819038510322571,-0.00299072265625,0.9819018244743347,0.981903076171875,0,0
39,0.8797565400600433,0.9847568869590759,-0.002901077503338456,0.9847474694252014,0.981752336025238,-0.00299072265625,0.9817500710487366,0.98175048828125,0,0
40,0.9025028028991073,0.984581470489502,-0.007624954916536808,0.9845749735832214,0.9815828204154968,-0.00299072265625,0.9815779328346252,0.9815673828125,0,0
41,0.9252558439038694,0.9844061136245728,-2.7492380142211914,0.9809362888336182,0.9792706370353699,-0.00299072265625,0.9806762933731079,0.9813995361328125,0,0
42,0.9477544780820608,0.9843407273292542,0.1915881335735321,0.9843209385871887,0.9813200235366821,-0.00299072265625,0.9812904000282288,0.981231689453125,0,0
43,0.970281648915261,0.9840704798698425,-0.007573128677904606,0.9840691089630127,0.9810782670974731,-0.00299072265625,0.9810672998428345,0.9810638427734375,0,0
44,0.9929850790649652,0.9839273691177368,-0.005256056785583496,0.9839193224906921,0.9766020774841309,-0.00299072265625,0.9796586632728577,0.9809112548828125,0,0
45,1.0158264709170908,0.9839052557945251,0.11212784051895142,0.9838334918022156,0.9808259606361389,-0.00299072265625,0.9802752733230591,0.9807891845703125,0,0
46,1.0414112040307373,0.9836909174919128,-0.006150097586214542,0.9836884140968323,0.9806973934173584,-0.00299072265625,0.9772769808769226,0.980682373046875,0,0
47,1.0646563910413533,0.9835811257362366,-0.004287541378289461,0.9835814237594604,0.9805871248245239,-0.00299072265625,0.9805774688720703,0.9805755615234375,0,0
48,1.0880734289530665,0.9834584593772888,-0.004563214257359505,0.9834592342376709,0.98046875,-0.00299072265625,0.9804580211639404,0.9804534912109375,0,0
49,1.1114104490261525,0.983328640460968,-0.007141115143895149,0.9833224415779114,0.9803311824798584,-0.00299072265625,0.9803310632705688,0.980316162109375,0,0
50,1.1345380060374737,0.9832214713096619,0.06782621145248413,0.978951096534729,0.9775471687316895,-0.00299072265625,0.9792487025260925,0.98016357421875,0,0
51,1.1575216390192509,0.9830160737037659,-0.0038560042157769203,0.9830063581466675,0.9800123572349548,-0.00299072265625,0.9746968150138855,0.9799957275390625,0,0
52,1.1818023959640414,0.9828684329986572,-0.569385290145874,0.9816027879714966,0.9791425466537476,-0.00299072265625,0.9798110127449036,0.9798126220703125,0,0
53,1.2055143578909338,0.9826505780220032,-0.005391121841967106,0.9826505184173584,0.9796530604362488,-0.00299072265625,0.9796465039253235,0.979644775390625,0,0
54,1.22825723211281,0.9824914932250977,0.02203419804573059,0.9824813604354858,0.9794881939888,-0.00299072265625,0.9794847369194031,0.9794769287109375,0,0
55,1.2510053468868136,0.9822836518287659,-1.3777661323547363,0.9802315831184387,0.9780591130256653,-0.00299072265625,0.9789198637008667,0.979278564453125,0,0
56,1.2737428511027247,0.9821597337722778,0.13878419995307922,0.9821347594261169,0.9791284203529358,-0.00299072265625,0.9758193492889404,0.97906494140625,0,0
57,1.2969243710394949,0.9816672801971436,0.359157532453537,0.981920063495636,0.9789812564849854,-0.00299072265625,0.9790160655975342,0.9788970947265625,0,0
58,1.3194925980642438,0.9817200899124146,-0.007910222746431828,0.9817191958427429,0.9787285327911377,-0.00299072265625,0.9787179827690125,0.9787139892578125,0,0
59,1.3422596750315279,0.9815605878829956,-0.008729786612093449,0.9815532565116882,0.9785615801811218,-0.00299072265625,0.9785610437393188,0.9785614013671875,0,0
60,1.3650017529726028,0.981438398361206,0.01757049560546875,0.9814101457595825,0.9784140586853027,-0.00299072265625,0.9784076809883118,0.9783935546875,0,0
