i,t,axis_pos,mapper_pos,estimator_pos,spi_raw,spi_errors,spi_status,axis_pos_d,mapper_pos_d,estimator_pos_d,spi_raw_d,dt
528,6.275152490008622,0.05756121873855591,0.05762982368469238,0.9971584677696228,0.99700927734375,0,0,6.568431854248047e-05,0.00013434886932373047,0.00014895200729370117,0.0,0.012375182937830687
529,6.287564191035926,0.05532240867614746,0.05657714605331421,0.996941328048706,0.99700927734375,0,0,-0.0022388100624084473,-0.0010526776313781738,-0.00021713972091674805,0.0,0.012411701027303934
530,6.3002657981123775,0.057518601417541504,0.05751305818557739,0.9970229268074036,0.99700927734375,0,0,0.002196192741394043,0.0009359121322631836,8.159875869750977e-05,0.0,0.012701607076451182
531,6.312649796018377,0.057587385177612305,0.057566165924072266,0.9970637559890747,0.99700927734375,0,0,6.878376007080078e-05,5.310773849487305e-05,4.082918167114258e-05,0.0,0.012383997905999422
532,6.32503586797975,0.05749988555908203,0.057498812675476074,0.9970120191574097,0.99700927734375,0,0,-8.749961853027344e-05,-6.73532485961914e-05,-5.173683166503906e-05,0.0,0.01238607196137309
533,6.337386754108593,0.057581186294555664,0.05756348371505737,0.9970628619194031,0.99700927734375,0,0,8.130073547363281e-05,6.467103958129883e-05,5.08427619934082e-05,0.0,0.01235088612884283
534,6.349785678088665,0.05762803554534912,0.0576058030128479,0.9970987439155579,0.99700927734375,0,0,4.684925079345703e-05,4.2319297790527344e-05,3.5881996154785156e-05,0.0,0.01239892398007214
535,6.3622192670591176,0.057569026947021484,0.05755335092544556,0.9970545768737793,0.99700927734375,0,0,-5.900859832763672e-05,-5.245208740234375e-05,-4.416704177856445e-05,0.0,0.012433588970452547
536,6.374642598209903,0.05752837657928467,0.05752056837081909,0.997028648853302,0.99700927734375,0,0,-4.0650367736816406e-05,-3.2782554626464844e-05,-2.5928020477294922e-05,0.0,0.012423331150785089
537,6.3871354651637375,0.054588913917541504,0.05617475509643555,0.9964994788169861,0.99700927734375,0,0,-0.002939462661743164,-0.001345813274383545,-0.000529170036315918,0.0,0.012492866953834891
538,6.399264261126518,0.05749630928039551,0.05749601125717163,0.9970099329948425,0.99700927734375,0,0,0.002907395362854004,0.001321256160736084,0.0005104541778564453,0.0,0.012128795962780714
539,6.411433444125578,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.1920928955078125e-06,-8.940696716308594e-07,-6.556510925292969e-07,0.0,0.012169182999059558
540,6.423677794169635,0.057505130767822266,0.05750274658203125,0.9970150589942932,0.99700927734375,0,0,1.0013580322265625e-05,7.62939453125e-06,5.781650543212891e-06,0.0,0.012244350044056773
541,6.435892811045051,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-9.894371032714844e-06,-7.510185241699219e-06,-5.662441253662109e-06,0.0,0.01221501687541604
542,6.448262198129669,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.1920928955078125e-07,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.01236938708461821
543,6.46039136312902,0.05617469549179077,0.05698525905609131,0.9967952966690063,0.99700927734375,0,0,-0.0013204216957092285,-0.0005098581314086914,-0.00021398067474365234,0.0,0.012129164999350905
544,6.472798657137901,0.0574953556060791,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,0.00132066011428833,0.0005099773406982422,0.00021409988403320312,0.0,0.012407294008880854
545,6.484939748188481,0.057733774185180664,0.057711005210876465,0.9971925020217896,0.99700927734375,0,0,0.0002384185791015625,0.00021576881408691406,0.00018310546875,0.0,0.012141091050580144
546,6.497143450193107,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-0.00023853778839111328,-0.00021576881408691406,-0.00018310546875,0.0,0.012203702004626393
547,6.509192171040922,0.057496607303619385,0.05749630928039551,0.9970099329948425,0.99700927734375,0,0,1.3709068298339844e-06,1.0728836059570312e-06,5.364418029785156e-07,0.0,0.012048720847815275
548,6.521761205047369,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.4901161193847656e-06,-1.1920928955078125e-06,-6.556510925292969e-07,0.0,0.0125690340064466
549,6.533939481014386,0.0575176477432251,0.05751234292984009,0.9970236420631409,0.99700927734375,0,0,2.2530555725097656e-05,1.722574234008789e-05,1.436471939086914e-05,0.0,0.012178275967016816
550,6.546052221208811,0.05756765604019165,0.05755132436752319,0.9970526099205017,0.99700927734375,0,0,5.0008296966552734e-05,3.898143768310547e-05,2.8967857360839844e-05,0.0,0.012112740194424987
551,6.55826668208465,0.0575219988822937,0.057515740394592285,0.9970265030860901,0.99700927734375,0,0,-4.565715789794922e-05,-3.55839729309082e-05,-2.6106834411621094e-05,0.0,0.012214460875838995
552,6.57042934698984,0.05279350280761719,0.055236220359802246,0.9956889152526855,0.99700927734375,0,0,-0.004728496074676514,-0.002279520034790039,-0.001337587833404541,0.0,0.012162664905190468
553,6.582513401983306,0.048661649227142334,0.05326884984970093,0.995179295539856,0.99700927734375,0,0,-0.0041318535804748535,-0.0019673705101013184,-0.0005096197128295898,0.0,0.012084054993465543
554,6.594767585163936,0.057514488697052,0.052808165550231934,0.9960314035415649,0.99700927734375,0,0,0.008852839469909668,-0.00046068429946899414,0.0008521080017089844,0.0,0.012254183180630207
555,6.607518748147413,0.05749565362930298,0.05749553442001343,0.9970095157623291,0.99700927734375,0,0,-1.8835067749023438e-05,0.004687368869781494,0.0009781122207641602,0.0,0.012751162983477116
556,6.620461835060269,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-5.364418029785156e-07,-4.172325134277344e-07,-2.384185791015625e-07,0.0,0.012943086912855506
557,6.632798277074471,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.012336442014202476
558,6.645350404083729,0.05758768320083618,0.057569026947021484,0.9970674514770508,0.99700927734375,0,0,9.256601333618164e-05,7.390975952148438e-05,5.817413330078125e-05,0.0,0.012552127009257674
559,6.6576591790653765,0.05749523639678955,0.0500565767288208,0.9933004975318909,0.99700927734375,0,0,-9.244680404663086e-05,-0.007512450218200684,-0.003766953945159912,0.0,0.01230877498164773
560,6.670032159192488,0.057540714740753174,0.05753040313720703,0.997036337852478,0.99700927734375,0,0,4.547834396362305e-05,0.0074738264083862305,0.003735840320587158,0.0,0.012372980127111077
561,6.6823190450668335,0.05750209093093872,0.057500362396240234,0.99701327085495,0.99700927734375,0,0,-3.8623809814453125e-05,-3.0040740966796875e-05,-2.3066997528076172e-05,0.0,0.012286885874345899
562,6.694658599095419,0.057496488094329834,0.05749619007110596,0.9970100522041321,0.99700927734375,0,0,-5.602836608886719e-06,-4.172325134277344e-06,-3.2186508178710938e-06,0.0,0.012339554028585553
563,6.7070368740241975,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.3709068298339844e-06,-1.0728836059570312e-06,-7.748603820800781e-07,0.0,0.01237827492877841
564,6.7194620941299945,0.057503461837768555,0.05750149488449097,0.997014045715332,0.99700927734375,0,0,8.344650268554688e-06,6.377696990966797e-06,4.76837158203125e-06,0.0,0.012425220105797052
565,6.731772480066866,0.05715125799179077,0.05745917558670044,0.9971069693565369,0.99700927734375,0,0,-0.0003522038459777832,-4.2319297790527344e-05,9.292364120483398e-05,0.0,0.012310385936871171
566,6.744068311993033,0.05751579999923706,0.05751091241836548,0.9970213174819946,0.99700927734375,0,0,0.00036454200744628906,5.173683166503906e-05,-8.565187454223633e-05,0.0,0.012295831926167011
567,6.756286977091804,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-2.0563602447509766e-05,-1.5676021575927734e-05,-1.1920928955078125e-05,0.0,0.012218665098771453
568,6.768657641019672,0.05755329132080078,0.05754035711288452,0.9970442652702332,0.99700927734375,0,0,5.805492401123047e-05,4.51207160949707e-05,3.4868717193603516e-05,0.0,0.012370663927868009
569,6.780940972035751,0.057597994804382324,0.057677388191223145,0.9972056150436401,0.99700927734375,0,0,4.470348358154297e-05,0.00013703107833862305,0.00016134977340698242,0.0,0.012283331016078591
570,6.793527672998607,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-0.00010275840759277344,-0.00018215179443359375,-0.00019621849060058594,0.0,0.012586700962856412
571,6.805731467204168,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.1920928955078125e-07,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.01220379420556128
572,6.8182724642101675,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.012540997005999088
573,6.831158904125914,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.01288643991574645
574,6.843528975034133,0.05750948190689087,0.05750608444213867,0.9970175623893738,0.99700927734375,0,0,1.436471939086914e-05,1.0967254638671875e-05,8.285045623779297e-06,0.0,0.012370070908218622
575,6.8556937330868095,0.05749523639678955,0.0500565767288208,0.9933004975318909,0.99700927734375,0,0,-1.424551010131836e-05,-0.007449507713317871,-0.00371706485748291,0.0,0.012164758052676916
576,6.867893639020622,0.05749547481536865,0.0574953556060791,0.9970095157623291,0.99700927734375,0,0,2.384185791015625e-07,0.007438778877258301,0.0037090182304382324,0.0,0.01219990593381226
577,6.880396173102781,0.05749619007110596,0.05749589204788208,0.9970099329948425,0.99700927734375,0,0,7.152557373046875e-07,5.364418029785156e-07,4.172325134277344e-07,0.0,0.0125025340821594
578,6.892869022209197,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.0728836059570312e-06,-7.748603820800781e-07,-6.556510925292969e-07,0.0,0.012472849106416106
579,6.9051494831219316,0.04995918273925781,0.05386453866958618,0.9954151511192322,0.99700927734375,0,0,-0.0075359344482421875,-0.0036305785179138184,-0.0015941262245178223,0.0,0.01228046091273427
580,6.91729409317486,0.05755293369293213,0.05753970146179199,0.9970434904098511,0.99700927734375,0,0,0.007593750953674316,0.0036751627922058105,0.0016283392906188965,0.0,0.012144610052928329
581,6.929782701190561,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-5.7697296142578125e-05,-4.4465065002441406e-05,-3.409385681152344e-05,0.0,0.012488608015701175
582,6.942172032082453,0.05156821012496948,0.05458945035934448,0.9956893920898438,0.99700927734375,0,0,-0.005927026271820068,-0.0029057860374450684,-0.0013200044631958008,0.0,0.012389330891892314
583,6.954565418185666,0.0574953556060791,0.0574953556060791,0.9970095157623291,0.99700927734375,0,0,0.005927145481109619,0.002905905246734619,0.0013201236724853516,0.0,0.012393386103212833
584,6.9668173980899155,0.05458879470825195,0.05617469549179077,0.9964994192123413,0.99700927734375,0,0,-0.0029065608978271484,-0.00132066011428833,-0.000510096549987793,0.0,0.01225197990424931
585,6.979176395107061,0.05751413106918335,0.057509660720825195,0.9970203638076782,0.99700927734375,0,0,0.0029253363609313965,0.0013349652290344238,0.0005209445953369141,0.0,0.012358997017145157
586,6.99158398504369,0.051578521728515625,0.055243849754333496,0.99602872133255,0.99700927734375,0,0,-0.005935609340667725,-0.0022658109664916992,-0.0009916424751281738,0.0,0.012407589936628938
587,7.003906557103619,0.057498395442962646,0.057497382164001465,0.9970109462738037,0.99700927734375,0,0,0.0059198737144470215,0.0022535324096679688,0.0009822249412536621,0.0,0.012322572059929371
588,7.016301814001054,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-3.2782554626464844e-06,-2.2649765014648438e-06,-1.6689300537109375e-06,0.0,0.012395256897434592
589,7.028444478986785,0.057495832443237305,0.05749565362930298,0.9970096945762634,0.99700927734375,0,0,7.152557373046875e-07,5.364418029785156e-07,4.172325134277344e-07,0.0,0.012142664985731244
590,7.040793162072077,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-7.152557373046875e-07,-5.364418029785156e-07,-4.172325134277344e-07,0.0,0.012348683085292578
591,7.053210308076814,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.012417146004736423
592,7.06552804610692,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.01231773803010583
593,7.077789230039343,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.012261183932423592
594,7.090225912164897,0.05523616075515747,0.056508660316467285,0.9966654181480408,0.99700927734375,0,0,-0.0022589564323425293,-0.0009864568710327148,-0.0003438591957092285,0.0,0.012436682125553489
595,7.102679965086281,0.05307912826538086,0.055553138256073,0.9959954023361206,0.99700927734375,0,0,-0.0021570324897766113,-0.0009555220603942871,-0.000670015811920166,0.0,0.012454052921384573
596,7.1149272040929645,0.05749541521072388,0.0574953556060791,0.9923077821731567,0.99700927734375,0,0,0.004416286945343018,0.0019422173500061035,-0.003687620162963867,0.0,0.01224723900668323
597,7.1271730910521,0.05650913715362549,0.05715155601501465,0.9969735741615295,0.99700927734375,0,0,-0.0009862780570983887,-0.0003437995910644531,0.004665791988372803,0.0,0.012245886959135532
598,7.139543533092365,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,0.0009860992431640625,0.00034368038177490234,3.5822391510009766e-05,0.0,0.012370442040264606
599,7.152403732063249,0.05757319927215576,0.05763894319534302,0.9971654415130615,0.99700927734375,0,0,7.796287536621094e-05,0.0001437067985534668,0.00015604496002197266,0.0,0.012860198970884085
600,7.164878414012492,0.05751979351043701,0.05380362272262573,0.995284378528595,0.99700927734375,0,0,-5.340576171875e-05,-0.003835320472717285,-0.0018810629844665527,0.0,0.01247468194924295
601,7.177286375081167,0.0574953556060791,0.0574953556060791,0.9970095157623291,0.99700927734375,0,0,-2.4437904357910156e-05,0.003691732883453369,0.0017251372337341309,0.0,0.012407961068674922
602,7.1896748170256615,0.05749619007110596,0.05749589204788208,0.9970098733901978,0.99700927734375,0,0,8.344650268554688e-07,5.364418029785156e-07,3.5762786865234375e-07,0.0,0.012388441944494843
603,7.201917444122955,0.057495832443237305,0.0574955940246582,0.9970096945762634,0.99700927734375,0,0,-3.5762786865234375e-07,-2.980232238769531e-07,-1.7881393432617188e-07,0.0,0.012242627097293735
604,7.214169832179323,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-7.152557373046875e-07,-4.76837158203125e-07,-4.172325134277344e-07,0.0,0.012252388056367636
605,7.226559551199898,0.05750948190689087,0.05750608444213867,0.9970176219940186,0.99700927734375,0,0,1.436471939086914e-05,1.0967254638671875e-05,8.344650268554688e-06,0.0,0.012389719020575285
606,7.238920604111627,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-1.424551010131836e-05,-1.0848045349121094e-05,-8.225440979003906e-06,0.0,0.01236105291172862
607,7.251290583983064,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.1920928955078125e-07,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.012369979871436954
608,7.263589099980891,0.05715125799179077,0.05745917558670044,0.9971069693565369,0.99700927734375,0,0,-0.0003438591957092285,-3.594160079956055e-05,9.769201278686523e-05,0.0,0.012298515997827053
609,7.276189930038527,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,0.0003439784049987793,3.606081008911133e-05,-9.757280349731445e-05,0.0,0.012600830057635903
610,7.288549131015316,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.1920928955078125e-07,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.012359200976788998
611,7.300874277018011,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.012325146002694964
612,7.313038628082722,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.01216435106471181
613,7.325578847201541,0.05738186836242676,0.057615041732788086,0.9971573948860168,0.99700927734375,0,0,-0.00011324882507324219,0.00011992454528808594,0.0001481175422668457,0.0,0.01254021911881864
614,7.338250417029485,0.05148118734359741,0.055352866649627686,0.9961810111999512,0.99700927734375,0,0,-0.005900681018829346,-0.0022621750831604004,-0.0009763836860656738,0.0,0.01267156982794404
615,7.350791395176202,0.05160278081893921,0.05461603403091431,0.995293915271759,0.99700927734375,0,0,0.00012159347534179688,-0.0007368326187133789,-0.0008870959281921387,0.0,0.012540978146716952
616,7.362924894085154,0.05763053894042969,0.05760270357131958,0.9896548986434937,0.99700927734375,0,0,0.0060277581214904785,0.0029866695404052734,-0.005639016628265381,0.0,0.012133498908951879
617,7.375171559164301,0.053803980350494385,0.05577051639556885,0.9962990880012512,0.99700927734375,0,0,-0.0038265585899353027,-0.0018321871757507324,0.006644189357757568,0.0,0.012246665079146624
